,IDBD-D100380,IDBD-D100376,IDBD-D100381,IDBD-D100377,IDBD-D100382,IDBD-D100383,IDBD-D100384,IDBD-D100386,IDBD-D100387,IDBD-D100388,IDBD-D100389,IDBD-D100390,IDBD-D100391,IDBD-D100392,IDBD-D100393,IDBD-D100394,IDBD-D100395,IDBD-D100396,IDBD-D100412,IDBD-D100411,IDBD-D100413,IDBD-D100414,IDBD-D100415,IDBD-D100416,IDBD-D100417,IDBD-D100418,IDBD-D100419,IDBD-D100420,IDBD-D100438,IDBD-D100439,IDBD-D100440,IDBD-D100441,IDBD-D100442,IDBD-D100443,IDBD-D100446,IDBD-D100447,IDBD-D100448,IDBD-D100454,IDBD-D100455,IDBD-D100456,IDBD-D100458,IDBD-D100459,IDBD-D100457,IDBD-D100460,IDBD-D100397,IDBD-D100398,IDBD-D100399,IDBD-D100400,IDBD-D100401,IDBD-D100402,IDBD-D100403,IDBD-D100404,IDBD-D100405,IDBD-D100406,IDBD-D100407,IDBD-D100409,IDBD-D100408,IDBD-D100410,IDBD-D100444,IDBD-D100445,IDBD-D100450,IDBD-D100451,IDBD-D100452,IDBD-D100453,IDBD-D100472,IDBD-D100473,IDBD-D100474,IDBD-D100475,IDBD-D100476,IDBD-D100477,IDBD-D100478,IDBD-D100479,IDBD-D100480,IDBD-D100481,IDBD-D100482,IDBD-D100483,IDBD-D100484,IDBD-D100485,IDBD-D100486,IDBD-D100487,IDBD-D100488,IDBD-D100489,IDBD-D100490,IDBD-D100491,IDBD-D100461,IDBD-D100462,IDBD-D100463,IDBD-D100464,IDBD-D100465,IDBD-D100466,IDBD-D100467,IDBD-D100468,IDBD-D100469,IDBD-D100470,IDBD-D100471,target_id,sum,std,mean,cv,samples_observed
59121,1.0354,137.55,1.1094899999999999,1.28288,1.19594,,1.6256700000000002,0.52253,0.479426,0.334996,0.482716,62.1774,1.6444900000000002,1.48537,1.62362,1.2849899999999999,0.43228199999999994,0.43659899999999996,1.8006,0.956807,,192.412,190.57299999999998,161.649,0.7630140000000001,0.058507500000000004,171.084,,0.9798290000000001,0.140265,1.4188399999999999,0.28372600000000003,0.184623,0.717974,0.147554,0.34166799999999997,1.8993,1.89104,0.621109,0.975634,78.059,1.06661,0.368933,1.24935,0.695897,0.831991,1.48946,153.13,0.8333360000000001,0.40206,0.9402969999999999,1.59725,0.41729700000000003,0.269225,87.0344,1.30114,66.7969,0.22816599999999998,1.3558700000000001,0.590106,0.281508,41.5856,1.95281,0.9642780000000001,1.6401299999999999,1.33885,51.6899,55.644,0.903568,0.0449719,92.5308,0.688014,0.520695,0.40915100000000004,0.32603200000000004,1.23266,1.26886,0.377733,0.28523699999999996,208.793,0.263623,1.5039200000000001,,2.0197,1.19438,0.405905,0.0586813,0.08003510000000001,1.09653,0.310884,1.16211,0.672212,0.11897999999999999,0.9003680000000001,1.03156,NM_007045.4,1815.5562637999997,49.0594375896965,19.951167734065944,2.458975747365863,92
81717,54.1544,244.075,149.816,237.90200000000002,208.294,2.0,268.01599999999996,39.9695,62.9917,4.23296,22.1585,74.0113,217.886,149.35399999999998,187.486,96.6816,42.2488,38.0443,368.72900000000004,113.719,,291.856,324.784,323.502,117.39299999999999,,335.51199999999994,,137.799,15.2379,179.505,16.8836,6.50251,147.86700000000002,22.209,21.0,244.36599999999999,350.094,79.293,79.9201,93.2668,103.73,34.8876,172.067,95.1265,75.7229,197.231,228.34799999999998,76.7188,15.8524,228.516,229.359,34.5473,19.9143,164.39,205.523,94.0862,7.0,203.321,40.6227,13.6984,72.11,195.16,125.60799999999999,289.856,199.889,120.943,105.79899999999999,173.783,5.0,182.701,30.5888,20.1807,16.0,20.7171,219.857,177.055,40.9256,30.98,465.18699999999995,7.0,191.513,3.0,291.847,122.471,68.9143,,2.0,131.923,4.0,116.273,50.583999999999996,2.69492,142.19899999999998,153.058,XR_930804.2,11389.24049,104.48335226672165,125.1564889010989,0.83482169549584,92
85096,109.087,306.116,221.84400000000002,388.8,172.43400000000003,0.9175059999999999,249.544,97.4085,82.2233,5.98367,56.0251,8.12402,403.92699999999996,374.338,62.6781,179.06900000000002,100.31200000000001,78.6745,484.599,27.9625,0.940593,533.344,379.925,422.699,115.62700000000001,,485.17800000000005,,147.83100000000002,18.7765,240.105,40.1573,13.2362,0.848044,30.9286,34.048,294.605,488.165,2.56157,162.35299999999998,145.984,213.95,46.1202,126.96,7.25931,197.22400000000002,294.353,306.375,99.9731,,344.565,258.806,39.1317,32.338,208.34099999999998,163.11700000000002,169.87099999999998,6.682989999999999,38.6928,71.7367,24.9918,125.64,171.294,129.964,218.736,256.522,34.8873,130.912,181.343,7.707260000000001,78.7036,0.527929,25.9532,36.1877,50.0045,260.303,283.361,51.1169,43.1595,744.5880000000001,,220.62599999999998,1.3261399999999999,271.193,222.885,110.795,3.79817,7.9078100000000004,82.1682,14.7446,0.589307,104.069,5.4097800000000005,224.22400000000002,168.333,XM_011540371.2,13886.848499000002,149.64608610692713,152.6027307582418,0.9806252179327074,92
97712,39.0396,161.093,69.8775,165.988,90.0612,,136.025,28.8087,32.9375,5.21971,14.8028,40.2277,95.6621,124.65,144.827,42.7288,14.1515,25.0749,293.502,85.5743,1.0,315.995,311.53,156.607,67.9387,1.0,222.798,,173.91,3.5015400000000003,147.819,10.9171,,68.0956,14.0465,8.16629,454.077,178.388,36.8882,50.6781,44.0828,44.5556,16.1848,61.6062,84.50299999999999,76.6663,160.233,197.53,76.2146,8.35552,182.669,207.38299999999998,20.6722,7.62865,87.5125,192.62,80.4865,8.31298,220.572,14.5523,6.71265,28.0604,208.507,46.3649,215.97,150.171,110.569,95.3888,82.6487,8.60955,136.89700000000002,34.2835,9.01765,18.4589,10.9292,123.675,126.516,22.3737,16.3092,367.374,1.037,151.306,2.12249,211.326,112.81200000000001,68.544,,2.0,43.7544,5.565840000000001,49.7748,22.7096,3.14054,213.672,133.844,NM_003979.4,8466.393109999999,92.65426709480768,93.03728692307692,0.9958831578076226,92
109965,131.534,343.38,0.197329,344.662,61.4073,,155.076,0.18651600000000002,86.9427,7.62823,0.0007607889999999999,121.546,134.392,120.463,303.619,137.313,59.769,70.7849,514.06,2.05292,2.95223,426.86300000000006,456.615,215.513,134.808,4.91981,439.64099999999996,0.9371430000000001,192.53900000000002,11.1475,80.2847,,12.9138,176.252,,26.2559,340.923,110.06200000000001,7.02614,8.881270000000001e-05,36.7594,145.717,52.971000000000004,229.84900000000002,147.918,153.27200000000002,256.774,222.455,2.6542,12.7775,90.6951,137.181,43.4231,24.5445,50.808,143.515,157.124,9.94157,34.8269,43.695,17.3858,118.41,164.158,108.126,287.64099999999996,201.18099999999998,141.343,152.887,199.518,5.93849,36.283,60.9167,34.8684,0.000781314,28.8719,249.578,118.73200000000001,76.3295,40.0058,346.413,10.5764,219.483,,311.677,154.683,101.04899999999999,5.6082,3.0785299999999998,99.5873,8.57343,18.391,85.6883,5.97023,43.5179,52.2318,XM_017021669.2,10740.2716989157,120.07621463680677,118.02496372434838,1.0173798054897027,92
82147,47.8876,92.2224,62.4093,93.9269,74.2608,2.81754,134.088,34.2907,33.6683,6.71789,14.405,23.3099,87.3887,75.2767,73.4856,41.9802,18.4346,18.6752,183.563,50.238,,150.06799999999998,149.061,105.777,46.3979,2.0,120.87899999999999,,61.1595,4.75467,94.7175,4.09002,2.39095,69.1566,10.029,7.0,147.472,172.908,24.7319,33.041,45.2617,79.4753,16.1327,81.0333,55.2499,35.4992,89.8343,74.0845,36.6982,6.22069,78.737,112.64299999999999,21.3203,12.8998,71.9934,63.6706,46.0132,2.887,92.3862,14.0296,8.17295,29.013,79.1524,45.4416,102.84299999999999,82.4011,53.1436,39.796,75.7222,,75.9119,20.4242,8.04476,5.7984,9.3336,83.5433,74.6265,16.6019,8.39002,183.30900000000003,2.23102,104.662,1.0,134.785,77.6369,32.4474,1.0,,30.0893,2.0,47.9779,21.7984,3.0,70.2265,64.9391,NR_024380.1,5006.213209999999,45.769530146756104,55.01333197802197,0.8319716058107733,92
109968,1.28357e-05,8.60575e-06,0.00976697,4.5288e-06,2.2365799999999998e-06,,0.539199,2.69048e-08,1.56416e-05,2.9228000000000002e-05,,5.810030000000001e-06,0.00284839,0.00345806,5.50974e-06,8.91219e-06,1.80578e-06,1.4589e-05,5.60309e-06,0.174266,6.400939999999999e-05,9.10461e-07,5.6055899999999995e-06,0.00294091,1.03701e-05,0.00010849799999999999,8.114830000000001e-06,0.000504248,3.6147699999999997e-06,1.32239e-05,2.8264299999999997e-06,0.053090899999999996,3.4047e-05,2.4788099999999997e-06,0.00441652,2.49733e-05,5.78015e-06,0.0680523,0.147367,2.11647e-07,4.8706099999999994e-06,8.54094e-06,1.61381e-05,6.7123300000000005e-06,5.03347e-06,1.06476e-05,7.62711e-06,0.10754100000000001,0.00622206,1.17472e-05,0.000541025,0.00486222,1.49002e-05,2.72031e-05,0.00379705,0.089353,1.1486099999999998e-05,1.93039e-05,0.00664013,1.63231e-05,1.89443e-05,1.59582e-05,0.107464,8.177469999999999e-06,7.332380000000001e-06,5.583139999999999e-06,5.700560000000001e-06,6.59982e-06,1.0741800000000001e-05,4.48988e-05,0.00229043,2.65169e-05,2.3211799999999997e-05,,1.51509e-05,6.809560000000001e-06,0.00419969,2.2098800000000003e-05,3.2105100000000005e-05,0.00265015,5.5023000000000005e-05,5.13922e-06,,1.21503e-05,7.64961e-06,7.2624300000000005e-06,6.94051e-05,8.324780000000001e-05,1.1133299999999999e-05,3.76328e-05,0.00764933,1.95561e-05,8.04371e-05,0.00473982,0.00421793,NM_001160148.2,1.3592771306028002,0.06337354982226802,0.0149371113253055,4.242691136331333,92
147943,43.8089,110.73899999999999,52.0184,106.76100000000001,73.7579,,101.065,19.0149,25.0608,6.45035,18.9386,38.3576,94.7995,100.772,117.729,46.4082,13.8431,15.3861,150.67600000000002,62.3815,1.96931,134.01,23.1292,0.00035579300000000003,53.7156,0.984557,139.616,,57.7438,12.0754,74.6446,6.5138,2.7675799999999997,41.7317,3.43117,3.4731400000000003,122.87299999999999,167.537,41.2769,25.5772,38.1993,62.2286,16.5277,81.5054,37.435,41.323,81.9986,117.786,41.9019,2.77488,0.377364,77.1749,15.589,5.44494,74.3616,69.771,40.948,3.97568,90.3745,21.8167,4.5682599999999995,37.3743,67.3253,62.2554,0.904968,0.000375895,50.8439,50.3198,62.9369,3.5802199999999997,96.2022,11.921,4.77344,8.45112,10.4324,0.043280900000000004,72.0596,9.90231,9.38441,200.482,,92.3311,0.39002800000000004,116.954,74.7186,30.6301,,0.983309,35.3279,2.90079,31.6634,30.4219,1.4587299999999999,57.2039,74.5944,NM_020398.4,4345.891568588002,44.499756095588225,47.75705020426375,0.9317944869973416,92
147944,0.08409580000000001,0.125525,0.07982460000000001,0.0942265,0.0966393,,0.112319,0.0424698,0.0609759,0.0513461,0.06404750000000001,0.055840999999999995,0.09994910000000001,0.106948,0.117755,0.07606289999999999,0.0168702,0.039461199999999995,0.12369300000000001,0.09447489999999999,0.030685700000000003,0.0584654,139.276,112.681,0.09403210000000001,0.015442700000000002,0.140569,,0.058522000000000005,0.0610238,0.0965216,0.0174942,0.0190594,0.037814999999999994,0.0127243,0.0161118,0.11970499999999999,0.12962100000000001,0.0940314,0.046273,0.0825552,0.0980414,0.0493207,0.09802899999999999,0.047773199999999995,0.06953580000000001,0.09927380000000001,0.173746,0.0793828,0.0127042,97.8394,0.101784,0.048713900000000004,0.0268012,0.11336199999999999,0.0850282,0.07027960000000001,0.0243189,0.103118,0.07045710000000001,0.0223384,0.0813058,0.0993115,0.10826600000000002,101.208,58.2336,0.0693016,0.0704178,0.0959457,0.037087199999999994,0.12196400000000002,0.040849300000000005,0.0192841,0.034141399999999995,0.0384341,78.4787,0.0866683,0.0289717,0.0407598,0.120772,,0.101939,0.0112859,0.157326,0.11021700000000001,0.0522258,,0.0166912,0.071484,0.0243399,0.0603823,0.0811684,0.0189026,0.0764453,0.10931199999999999,NM_001302861.2,593.7690853000001,25.295305788533554,6.524935003296707,3.8767138332800504,92
6548,112.36200000000001,262.242,134.666,222.706,177.52700000000002,,299.41,60.5185,65.7997,,21.9847,116.88,346.833,303.35900000000004,292.937,168.016,59.4845,57.7832,497.148,120.06299999999999,1.13321,388.099,445.767,347.92400000000004,120.115,2.01987,339.07599999999996,,198.42700000000002,17.076,213.8,22.1504,9.580919999999999,122.71,33.4187,26.8358,338.1,454.975,67.8731,102.89,120.40700000000001,141.014,31.4746,204.63400000000001,122.954,134.577,253.524,274.258,97.5728,24.1272,256.319,208.373,42.5499,14.0885,164.174,219.19,108.985,8.294889999999999,272.649,29.6037,28.5624,101.22200000000001,234.51,130.486,259.494,194.137,109.01100000000001,128.02200000000002,130.649,2.546,188.63400000000001,34.5761,14.6996,17.7628,27.1756,209.551,240.828,48.7217,25.668000000000003,522.107,5.19813,221.792,1.07881,342.38699999999994,150.928,93.3069,,2.22621,117.40899999999999,9.16445,123.74,86.804,5.92394,170.502,161.796,XR_001738122.1,13441.07983,125.31822425912935,147.70417395604403,0.8484406425536991,92
45231,97.5585,249.373,134.282,285.408,158.02200000000002,1.0,295.123,41.467,65.616,11.5029,28.9678,90.2869,272.77,200.264,264.875,106.473,62.1418,53.5688,411.116,144.799,,401.423,396.624,323.823,120.15,1.0,362.415,,162.711,20.5805,201.047,26.3054,2.01023,137.089,14.2197,20.9364,246.49900000000002,442.906,87.8087,108.296,105.515,112.777,30.4614,213.36900000000003,105.97399999999999,100.35799999999999,197.75900000000001,260.481,76.0276,10.0408,231.886,234.028,48.4644,23.6242,164.78599999999997,219.02,77.839,8.4835,203.578,44.4539,15.9445,87.57,221.123,139.519,260.676,205.94400000000002,126.21700000000001,132.53,150.71200000000002,1.1115899999999999,201.886,38.3775,19.2475,19.8361,28.1391,216.562,209.108,45.7361,17.4216,485.861,3.33638,256.625,,303.524,181.69299999999998,81.6339,3.6355800000000005,,71.373,4.66965,102.132,64.6638,7.96058,151.67700000000002,157.477,XM_011514089.2,12533.30731,116.4007080663084,137.72865175824177,0.8451451936858367,92
109973,6.880029999999999e-07,3.60529e-07,,1.68772e-07,0.0484385,,15.5575,0.034007499999999996,9.36716e-07,3.0473e-06,6.71725,2.7363000000000005e-07,4.23948,1.03478e-07,2.1770399999999998e-07,4.43658e-07,7.82587e-08,8.95476e-07,2.0185099999999997e-07,0.00836034,9.13707e-06,0.00634008,2.0634299999999998e-07,0.012585899999999999,5.32385e-07,1.55354e-05,3.21627e-07,0.000128835,1.43711e-07,1.11474e-06,25.5088,0.00332976,3.3171499999999997e-06,9.352169999999999e-08,,2.02255e-06,2.25592e-07,97.2716,0.00855754,16.480999999999998,0.0447337,4.17391e-07,1.06328e-06,2.89111e-07,2.22894e-07,5.36621e-07,3.2952599999999996e-07,0.00509604,1.3336700000000001e-08,9.455459999999999e-07,80.3218,2.28538e-07,1.00312e-06,2.26507e-06,0.010475700000000001,0.00387236,5.84252e-07,1.7793200000000002e-06,0.058643799999999996,1.11597e-06,1.5725499999999999e-06,9.06921e-07,0.00509242,9.04445,0.0205919,8.34897,2.6033100000000003e-07,3.05134e-07,5.16925e-07,5.29492e-06,5.61645,1.86385e-06,1.7621400000000003e-06,6.88985,1.10164e-06,2.89707e-07,1.49345e-07,1.44262e-06,2.5212799999999998e-06,4.01582,6.06372e-06,96.5991,,8.58155,8.74502,3.68275e-07,8.94972e-06,1.2368800000000001e-05,9.32755,4.021459999999999e-06,9.4284e-08,1.22275e-06,1.05333e-05,7.54687e-08,2.8391900000000003,XM_011537189.3,406.3757469195817,16.716358166082077,4.465667548566831,3.743305560541977,92
18897,0.271403,0.362728,95.2018,113.508,69.4312,0.0540638,0.40281500000000003,23.16,0.131859,0.0364182,0.11916800000000001,0.174145,130.38299999999998,0.294112,152.283,47.23,27.7174,0.10391199999999999,0.424872,0.23706300000000002,,0.19498,0.376399,137.447,0.273538,,0.446325,,0.278223,0.0632999,105.641,0.035177099999999996,0.133252,0.143104,0.140415,0.11061700000000001,130.981,165.172,0.18695599999999998,0.208498,0.21505700000000003,0.245419,0.162527,0.30541,34.6656,0.29480100000000004,0.315392,115.771,0.18040499999999998,0.05217240000000001,0.1673,0.380494,0.100098,0.07761489999999999,0.256711,0.33926300000000004,40.0708,0.0196635,0.320938,0.137753,0.0536753,0.191527,0.377317,0.207898,0.44773999999999997,0.294596,0.177241,0.153167,0.261304,0.09882780000000001,80.6638,0.21288,0.07456710000000001,0.0892462,0.0565737,0.274079,0.25660900000000003,0.10482799999999999,0.0800805,168.08,0.0244162,0.29284,0.0469784,110.87100000000001,0.30741599999999997,0.125603,,0.032380400000000004,0.18673900000000002,0.0328975,54.3323,0.165864,0.0671285,0.21026599999999998,0.251814,NM_014911.4,1816.5407614,44.08790262210349,19.96198638901099,2.2085929607873966,92
65214,53.925,149.29,91.4832,116.031,91.6776,2.0,133.035,25.9595,38.7215,5.60899,24.2433,78.1435,224.17700000000002,235.447,257.013,77.5355,43.9413,37.6345,270.216,69.6012,,239.206,268.33,182.446,61.0511,,193.755,,93.255,8.8477,116.12200000000001,22.6136,3.0,77.4812,9.04016,8.00959,224.873,250.636,43.6085,59.4935,78.5847,107.523,24.5179,114.714,37.3534,76.07600000000001,138.764,146.186,42.7288,19.6132,125.493,154.138,27.3306,10.7095,87.1399,119.199,60.9831,3.0483599999999997,146.056,19.2165,7.21363,57.11,146.227,61.6349,137.412,89.5888,74.2568,53.1312,55.0724,4.57005,77.9437,31.0399,10.052,10.5763,15.3804,111.072,110.74799999999999,30.4858,10.0418,309.387,8.0,113.435,,164.919,81.2482,49.244,1.0557299999999998,1.36195,41.5378,2.0,64.4118,29.3786,2.0,90.6165,91.3127,NR_024368.1,7570.292360000001,74.53287695215724,83.19002593406594,0.8959352532385298,92
16745,89.3384,245.327,160.44299999999998,210.69400000000002,136.292,1.44969,211.56799999999998,40.8777,50.9551,8.720089999999999,19.1277,93.8218,261.486,216.31400000000002,271.668,108.149,51.5377,33.7501,415.355,102.50200000000001,1.40821,328.99,374.61400000000003,262.723,72.4776,,261.14099999999996,,125.63,15.0235,174.192,18.7891,6.45895,120.273,19.1736,23.9443,223.09799999999998,299.181,54.3497,72.3997,90.6705,103.45299999999999,37.4249,150.971,97.1658,79.3377,208.72400000000002,264.941,90.5347,20.4691,204.097,210.394,26.6499,10.33,139.322,206.55599999999998,79.1423,2.6882599999999996,202.06599999999997,24.9382,14.2916,67.3202,211.075,94.2453,259.991,199.417,151.768,105.176,109.867,3.3458099999999997,130.672,38.5532,13.6836,14.1841,21.7751,148.66,195.393,40.1046,15.6359,453.279,3.34994,207.058,,244.755,118.17200000000001,68.0253,,1.2408700000000001,78.1442,3.27806,119.103,62.3444,3.42789,179.53900000000002,159.786,NM_001351389.2,10969.779370000002,103.3215543327867,120.54702604395607,0.8571057928472803,92
63502,34.0,63.5733,35.3431,61.3608,43.0477,,60.2358,12.5842,17.389,2.0,4.0,25.7153,85.6747,67.5067,94.3481,34.2507,21.409000000000002,14.0,101.846,28.9974,,107.835,105.677,77.4426,25.3315,,112.426,,43.2585,1.0,47.4089,6.0,3.0,32.8495,8.0,2.0,84.0793,125.859,25.9467,29.7045,24.8599,42.2611,9.05923,60.8145,25.6493,32.7053,57.4688,69.8118,25.3147,4.0,76.6688,59.0262,12.0525,5.39653,35.7369,55.7215,25.1213,5.0,63.4077,3.0,5.0,19.1191,64.0536,31.7149,61.0705,37.9406,23.3853,32.9613,45.8147,2.0,42.1312,9.0,3.0,3.7736,3.23236,51.8924,56.957,14.4175,5.0,145.239,2.0,62.7493,1.0,48.0407,36.8009,32.4395,1.0,1.0,28.0,3.0,28.9597,25.8956,2.0,41.7886,42.4087,XR_001745278.2,3352.9624199999994,32.04211560036491,36.84574087912086,0.8696287504568,92
149531,105.14399999999999,362.49199999999996,128.435,232.18900000000002,212.33,1.0,281.33799999999997,54.5168,53.6779,6.4087,21.6597,98.9762,256.986,189.361,509.842,180.165,55.6589,52.7843,417.264,101.62299999999999,7.5782,303.26599999999996,312.04400000000004,349.434,87.8605,,248.592,,105.03399999999999,10.8921,197.768,50.6186,11.4242,208.576,29.929000000000002,17.4182,596.0409999999999,303.73400000000004,74.8417,95.1776,82.3843,150.636,52.4893,199.426,141.063,148.53799999999998,276.907,276.61400000000003,83.0809,32.139,236.675,300.448,40.5996,37.9975,121.667,273.966,162.537,7.285419999999999,392.909,38.5605,16.8251,86.439,334.801,95.6463,171.43400000000003,150.097,106.219,195.608,156.22899999999998,3.8529,148.785,33.3424,20.0792,25.1237,22.8097,148.539,280.336,56.9049,11.3578,571.915,3.23037,190.792,,224.25599999999997,95.8494,126.27600000000001,3.8861,,32.7737,5.99805,40.525,40.8659,8.23293,100.99799999999999,111.53399999999999,XM_024452143.1,13009.564569999999,131.8794759881344,142.96224802197793,0.9224776317721323,92
110206,108.31700000000001,250.055,174.33700000000002,290.368,177.86900000000003,,281.346,47.2783,61.9765,1.21936,32.0616,105.289,309.203,244.502,261.465,124.178,52.8907,60.4784,468.526,156.811,,369.69599999999997,403.49199999999996,317.069,117.26299999999999,3.3606599999999998,348.582,,192.74900000000002,13.491,195.75900000000001,28.3742,13.4275,130.61,35.5785,25.7607,270.05,422.939,79.6247,91.2684,85.3165,120.385,37.046,221.953,106.396,112.587,223.614,299.89599999999996,84.58,15.8612,286.03,229.226,32.4633,22.7791,172.543,238.894,96.0141,8.632810000000001,215.453,39.4317,12.3045,84.6526,265.795,111.012,264.66,230.11700000000002,120.756,122.94,154.356,10.6431,187.06900000000002,29.7958,14.7681,21.2453,23.7843,233.115,231.968,58.3185,15.619000000000002,521.505,3.18876,229.672,,297.702,163.09,90.4019,3.14704,1.0,96.0319,7.194310000000001,114.984,65.5111,4.21237,158.02100000000002,181.22400000000002,XR_001750784.2,13046.17181,120.5125074296756,143.36452538461535,0.840602004619812,92
137748,49.1221,149.596,68.77199999999999,132.757,96.4931,,155.841,32.0549,22.1289,3.04187,15.8469,73.4386,206.285,174.543,250.187,91.5142,37.8798,39.7001,331.291,68.7442,2.0,246.24599999999998,274.476,150.24,56.708,,200.61700000000002,,111.156,2.9437599999999997,102.25299999999999,10.2023,4.59746,83.95700000000001,18.2447,7.1021399999999995,193.013,238.234,35.8337,67.64399999999999,76.86399999999999,97.1035,12.2955,137.942,67.7734,67.3011,144.514,171.794,62.0318,16.3881,132.717,143.727,23.4557,0.801266,73.1573,132.315,54.6851,4.78595,170.83900000000003,18.4707,5.8464,38.4376,135.217,75.6792,136.748,114.956,86.7995,63.258,89.7635,3.1330299999999998,127.79299999999999,22.5427,11.9949,12.6818,11.2093,103.27600000000001,135.592,30.0523,10.6524,292.198,7.1009899999999995,113.488,1.0,179.63400000000001,88.2222,44.4765,1.6988900000000002,1.0,46.2016,4.02635,50.5032,32.7311,,92.345,102.583,NM_001330332.2,7686.507606000001,75.59502749575798,84.46711654945054,0.8949639881633881,92
58661,63.8722,185.72400000000002,76.827,167.07,105.064,,146.454,39.1204,47.1642,3.16927,19.733,50.3633,158.67700000000002,162.47299999999998,181.584,67.0954,44.4916,31.8458,289.267,90.734,2.0,255.917,238.61,187.96200000000002,76.9759,1.13582,211.303,,101.191,10.1643,114.984,10.023,2.0,99.4769,14.1235,13.2703,193.497,275.60900000000004,43.6545,41.9988,59.4346,82.5203,21.3945,108.654,79.8445,77.0779,133.995,174.104,48.251999999999995,5.35773,194.817,160.221,32.8189,6.44948,75.8848,144.349,57.3306,4.1292599999999995,151.505,16.4512,11.0775,50.0931,166.80200000000002,76.2082,142.278,144.02700000000002,102.46,93.1335,89.4476,4.0,111.803,22.6962,14.3263,3.3636,19.5713,134.842,161.171,25.1764,8.49642,314.41,6.010190000000001,134.849,1.0,179.295,85.626,63.1407,3.0,,57.4982,5.0179,78.786,43.3959,,116.774,102.17,NM_173515.4,8031.161970000001,75.16316282417588,88.25452714285717,0.8516635379226455,92
149521,324.598,1316.0,479.406,1096.24,533.558,6.0,888.212,220.142,150.859,40.3176,79.5448,448.815,1042.07,788.072,1883.35,477.412,207.199,194.893,2370.46,464.024,13.6407,1283.68,1576.83,1932.19,429.87800000000004,,656.054,,441.62699999999995,54.3772,655.276,187.332,20.8676,780.447,115.01899999999999,45.1312,2711.36,1681.64,285.13,515.121,239.975,573.424,166.43200000000002,778.939,516.88,593.944,780.795,983.302,314.168,113.65100000000001,1645.26,939.552,180.385,90.3258,765.183,1341.24,403.31,39.6879,1665.76,183.108,77.3879,244.697,1027.34,272.888,762.0939999999999,602.882,425.83099999999996,762.8989999999999,491.046,5.09417,528.727,115.48700000000001,59.1308,82.4936,55.2733,492.529,775.737,134.173,72.6266,1956.4,36.1604,595.1669999999999,,1017.07,474.31300000000005,483.839,,6.0,131.982,21.598000000000003,365.793,228.502,18.0714,411.37300000000005,512.186,XR_001754938.2,51958.885969999996,573.4513254455256,570.9767689010988,1.0043339005704022,92
149439,31.4064,87.8465,84.0143,117.30799999999999,61.14,1.0,113.12100000000001,17.9607,26.5929,3.0,7.2918199999999995,31.7176,109.522,94.9912,104.352,49.0105,20.365,11.8953,140.79,50.9069,1.0,130.225,165.16,104.24799999999999,42.9422,,142.501,,69.6968,8.77644,82.0549,14.0924,1.0,49.8746,17.4327,9.85742,133.416,179.78799999999998,22.7472,43.3918,37.9857,47.8998,8.43848,92.3988,41.7362,57.9706,93.6739,113.829,32.3455,11.2328,87.7591,99.7704,15.6254,12.5198,58.8654,76.8612,42.3431,4.23794,99.4556,13.2336,1.11523,46.5547,75.9576,49.7081,107.15700000000001,90.0626,55.7083,31.9093,80.6122,3.0,62.945,23.1935,7.199260000000001,4.878,9.76774,77.1033,69.1874,26.454,10.3575,192.22400000000002,4.77411,85.5179,,101.14,55.5234,31.9672,,1.39949,34.278,1.0,47.0018,30.1758,3.76994,57.4037,65.2883,XM_024452040.1,4974.95327,45.33609622897318,54.66981615384616,0.8292710570197093,92
88689,26.4785,91.4641,61.1034,65.544,49.1115,,80.8104,8.310210000000001,14.7002,4.0,8.89214,24.7751,75.3985,84.7459,70.4619,36.5566,15.4269,10.0255,117.24600000000001,29.5533,,99.3615,120.124,88.9784,27.8063,1.0,112.71700000000001,,46.4468,2.03917,49.5004,2.61225,2.0,51.5834,9.74029,7.36795,91.5578,113.736,33.0446,21.0296,37.1951,43.3207,6.62587,51.7078,39.4047,31.3976,59.9801,73.5427,31.337,3.37836,53.995,74.4118,10.8441,2.67348,44.2005,64.3551,30.8014,1.43194,60.7806,11.4971,4.75194,32.6229,63.8485,43.1821,73.803,65.1489,54.9132,41.5121,47.452,2.0,54.1219,14.6872,6.0,4.48625,6.0,62.1558,56.4159,18.244,9.0,132.981,5.99423,72.4532,,99.1514,39.777,19.4408,2.27878,1.0,29.5602,3.0,33.163000000000004,18.0,1.0,27.1394,34.5697,NM_003754.3,3667.98496,33.446259589899185,40.30752703296702,0.8297770181371809,92
