,IDBD-D100380,IDBD-D100376,IDBD-D100381,IDBD-D100377,IDBD-D100382,IDBD-D100383,IDBD-D100384,IDBD-D100386,IDBD-D100387,IDBD-D100388,IDBD-D100389,IDBD-D100390,IDBD-D100391,IDBD-D100392,IDBD-D100393,IDBD-D100394,IDBD-D100395,IDBD-D100396,IDBD-D100412,IDBD-D100411,IDBD-D100413,IDBD-D100414,IDBD-D100415,IDBD-D100416,IDBD-D100417,IDBD-D100418,IDBD-D100419,IDBD-D100420,IDBD-D100438,IDBD-D100439,IDBD-D100440,IDBD-D100441,IDBD-D100442,IDBD-D100443,IDBD-D100446,IDBD-D100447,IDBD-D100448,IDBD-D100454,IDBD-D100455,IDBD-D100456,IDBD-D100458,IDBD-D100459,IDBD-D100457,IDBD-D100460,IDBD-D100397,IDBD-D100398,IDBD-D100399,IDBD-D100400,IDBD-D100401,IDBD-D100402,IDBD-D100403,IDBD-D100404,IDBD-D100405,IDBD-D100406,IDBD-D100407,IDBD-D100409,IDBD-D100408,IDBD-D100410,IDBD-D100444,IDBD-D100445,IDBD-D100450,IDBD-D100451,IDBD-D100452,IDBD-D100453,IDBD-D100472,IDBD-D100473,IDBD-D100474,IDBD-D100475,IDBD-D100476,IDBD-D100477,IDBD-D100478,IDBD-D100479,IDBD-D100480,IDBD-D100481,IDBD-D100482,IDBD-D100483,IDBD-D100484,IDBD-D100485,IDBD-D100486,IDBD-D100487,IDBD-D100488,IDBD-D100489,IDBD-D100490,IDBD-D100491,IDBD-D100461,IDBD-D100462,IDBD-D100463,IDBD-D100464,IDBD-D100465,IDBD-D100466,IDBD-D100467,IDBD-D100468,IDBD-D100469,IDBD-D100470,IDBD-D100471,target_id,sum,std,mean,cv,samples_observed
160478,81.4543,73.1868,59.2714,76.5533,68.9943,,68.7662,90.1084,92.0628,22.4307,90.514,66.3561,75.1261,64.6773,79.7219,85.0024,80.5437,126.15100000000001,72.5041,73.8653,320.69599999999997,78.6563,73.8871,81.1878,99.3165,144.33700000000002,80.795,,83.8606,60.7107,71.7772,57.6457,8.432319999999999,55.5629,100.72,93.117,61.6706,90.3054,67.4241,73.3394,70.462,82.0557,78.367,84.9399,74.9244,65.5828,63.1617,76.4286,64.5974,62.4905,71.5211,59.2812,82.8015,59.493,98.1579,73.139,49.4562,75.7635,73.2924,89.3709,68.861,86.6876,79.5769,85.4647,75.7685,73.7137,76.6084,49.0206,95.8078,98.4009,62.8475,55.7374,74.2415,37.5453,83.1398,73.845,65.8251,82.8501,79.9935,75.7235,63.5853,87.473,221.05200000000002,78.145,89.5212,71.0387,122.70700000000001,,50.7434,,90.6714,85.9643,40.0395,95.5465,70.1703,XR_938630.3,7254.334820000001,35.12824001368594,79.71796505494505,0.44065650684226626,92
45860,2112.54,1484.42,1414.07,1475.22,1399.95,3547.29,1648.31,846.177,1918.43,2059.78,1902.49,990.659,1391.45,922.9019999999999,785.243,1403.83,1044.5,580.401,1546.85,1539.81,3452.11,1330.81,1224.03,1533.25,1078.12,,1582.64,,1406.19,2038.57,1387.16,844.455,527.76,1547.07,1626.28,1288.54,1122.07,1401.21,1316.88,1072.69,1729.57,1087.39,1399.67,1660.63,1506.97,1318.92,1326.2,1444.12,1238.13,658.804,1578.55,1302.35,2307.16,1280.81,1529.35,1724.82,1149.11,377.9,1152.95,1533.99,1507.65,1967.17,1412.79,1525.52,1516.47,1528.78,1869.16,1721.14,1495.11,1588.84,1890.66,1806.16,1498.44,1060.9,881.253,1670.92,1422.43,1600.02,1148.11,1415.55,1854.24,1527.66,,1618.24,1603.8,1345.86,,3326.37,1732.5,1668.05,1580.06,1068.76,646.503,1550.98,1288.04,NR_146624.1,134439.687,510.1224583908417,1477.3591978021982,0.3452934527701376,92
161112,199.768,260.717,139.44899999999998,148.974,148.781,70.3302,108.77799999999999,267.684,122.413,53.7599,159.539,310.568,253.609,238.42700000000002,353.275,200.139,246.894,264.719,183.739,87.3956,,183.261,192.21599999999998,214.456,142.25799999999998,,197.567,,201.082,165.919,177.278,268.04400000000004,33.8426,177.33700000000002,76.0902,100.37200000000001,207.449,241.62400000000002,265.561,175.335,129.45600000000002,165.763,117.616,145.529,105.382,255.799,178.945,136.908,185.007,354.56,69.1885,218.56,134.524,154.376,173.43099999999998,182.105,152.186,126.47,204.72400000000002,167.893,315.759,130.94899999999998,167.33599999999998,108.82,125.624,80.5411,128.203,55.5038,122.436,47.6554,148.81799999999998,119.59200000000001,175.14,92.4731,72.8543,104.581,196.976,258.644,166.987,151.86,153.969,174.38299999999998,44.5944,188.248,147.907,158.27100000000002,206.08900000000003,,119.225,317.47900000000004,149.641,263.504,20.1389,115.145,182.24599999999998,NR_121644.1,15208.666000000001,70.48454391522692,167.12819780219775,0.42173938833857305,92
134407,149.185,159.862,140.746,137.714,170.97400000000002,245.77200000000002,154.078,143.705,161.912,171.394,160.683,142.942,134.766,110.43700000000001,138.34799999999998,120.491,177.312,148.343,164.85,161.855,,182.416,136.594,171.782,164.81599999999997,121.647,159.329,,170.53799999999998,142.004,178.688,123.78299999999999,51.534,153.154,124.09100000000001,154.424,142.94799999999998,167.532,134.851,147.92700000000002,140.878,142.989,134.877,187.745,144.447,153.532,153.868,156.037,128.782,195.19799999999998,178.146,144.162,152.018,212.30599999999998,150.92,155.953,158.52700000000002,232.484,142.536,134.076,167.149,151.136,159.207,180.017,175.86900000000003,149.06799999999998,132.753,158.392,176.665,197.985,185.794,177.998,119.875,117.803,164.678,176.563,147.793,189.66099999999997,135.077,161.19899999999998,293.718,161.15,,146.542,155.273,170.878,107.069,,147.32,190.535,159.435,164.922,97.9493,165.41299999999998,170.019,NR_033354.2,14277.8133,30.377581948953885,156.89904725274727,0.1936122779637974,92
161122,199.768,260.717,139.44899999999998,148.974,148.781,70.3302,108.77799999999999,267.684,122.413,53.7599,159.539,310.568,253.609,238.42700000000002,353.275,200.139,246.894,264.719,183.739,87.3956,,183.261,192.21599999999998,214.456,142.25799999999998,,197.567,,201.082,165.919,177.278,268.04400000000004,33.8426,177.33700000000002,76.0902,100.37200000000001,207.449,241.62400000000002,265.561,175.335,129.45600000000002,165.763,117.616,145.529,105.382,255.799,178.945,136.908,185.007,354.56,69.1885,218.56,134.524,154.376,173.43099999999998,182.105,152.186,126.47,204.72400000000002,167.893,315.759,130.94899999999998,167.33599999999998,108.82,125.624,80.5411,128.203,55.5038,122.436,47.6554,148.81799999999998,119.59200000000001,175.14,92.4731,72.8543,104.581,196.976,258.644,166.987,151.86,153.969,174.38299999999998,44.5944,188.248,147.907,158.27100000000002,206.08900000000003,,119.225,317.47900000000004,149.641,263.504,20.1389,115.145,182.24599999999998,NR_121644.1,15208.666000000001,70.48454391522692,167.12819780219775,0.42173938833857305,92
71891,51.8753,52.3697,49.8564,50.3244,53.2144,97.3699,60.9133,40.8709,48.871,86.7292,51.5828,62.0625,52.7074,56.6017,50.8275,72.1162,48.8248,76.5594,57.0094,46.1012,,48.9391,59.1945,54.0954,53.5012,,53.9502,,48.413999999999994,20.5302,61.732,39.3206,3.8123400000000003,60.3169,78.0151,35.3702,57.2004,56.7635,53.2427,46.611000000000004,45.36600000000001,55.0736,53.335,59.0196,43.6346,48.8879,56.8039,58.1839,54.388000000000005,25.9364,54.6986,53.483999999999995,66.7328,11.9737,53.0741,57.1917,46.1591,41.8698,51.7392,50.8658,45.236000000000004,42.3432,54.4271,55.5752,51.066,47.7393,45.828,45.5057,54.3463,14.5374,51.1005,38.7598,73.5483,58.1764,58.4959,45.7187,54.6492,62.6543,75.0063,54.5087,29.0553,50.3247,,55.1484,51.7533,43.9409,27.1925,91.3058,69.5155,96.565,48.7641,61.1973,44.6997,55.3873,54.7949,NR_109833.1,4795.08144,15.141192832699426,52.69320263736264,0.28734622446280034,92
59121,0.778369,42.568999999999996,0.565066,0.40384899999999996,0.571379,,0.485246,0.730103,0.6677930000000001,3.02944,1.2000600000000001,48.9954,0.47708900000000004,0.458794,0.42999799999999994,0.8258280000000001,0.582503,0.672884,0.345781,0.626881,,41.1304,40.1208,41.7861,0.5335310000000001,3.40464,40.3226,,0.507649,0.8432430000000001,0.6127,0.9200790000000001,0.60822,0.4392,0.460897,1.35566,0.48002799999999995,0.362644,0.6145510000000001,0.797828,61.1579,0.645133,0.824124,0.528593,0.5401859999999999,0.5519149999999999,0.579455,51.011,0.780467,1.32275,0.322831,0.5374359999999999,0.814959,1.0762399999999999,43.6458,0.496217,50.4999,2.15291,0.473875,1.18959,1.25721,37.7518,0.687288,0.636983,0.529419,0.5586180000000001,34.1072,37.5615,0.506718,0.5947020000000001,43.6178,1.54419,1.9481400000000002,1.5483200000000001,1.02485,0.48502700000000004,0.49039499999999997,0.623848,1.02211,33.7942,3.37901,0.552393,,0.587675,0.626855,0.359446,1.45151,3.3236800000000004,0.932143,4.3160300000000005,0.8200540000000001,0.850583,1.9206299999999998,0.47329499999999997,0.549982,NM_007045.4,719.3011180000001,16.039983605637815,7.904407890109889,2.02924543224892,92
81717,231.373,429.29699999999997,433.644,425.631,565.576,1006.76,454.665,317.397,498.66,217.555,313.078,331.45300000000003,359.251,262.182,282.197,353.13,323.55400000000003,333.233,402.43300000000005,423.444,,354.569,388.601,475.267,466.522,,449.416,,405.75300000000004,520.632,440.54699999999997,311.166,121.74700000000001,514.075,394.26,473.55300000000005,351.00699999999995,381.56199999999995,445.889,371.43199999999996,415.296,356.57300000000004,442.913,413.74699999999996,419.664,285.48400000000004,436.083,432.31699999999995,408.355,296.403,445.89,438.603,383.44800000000004,452.441,468.522,445.461,404.26099999999997,375.384,403.85900000000004,465.413,347.685,372.041,390.366,471.56800000000004,531.746,473.995,453.546,405.889,553.878,375.777,489.464,390.18199999999996,429.11699999999996,344.111,370.11199999999997,491.658,388.904,384.14,630.923,427.912,509.926,399.78,1519.49,482.62300000000005,365.31,346.833,,472.031,637.359,315.608,466.311,363.76800000000003,247.239,424.82599999999996,463.778,XR_930804.2,38758.524,155.6650323061186,425.91784615384597,0.3654813568199036,92
85096,94.5437,109.22,130.259,141.106,94.9772,93.6889,85.8736,156.911,132.03799999999998,62.3842,160.575,7.3803600000000005,135.1,133.3,19.1373,132.67600000000002,155.835,139.79,107.288,21.1213,46.7346,131.438,92.2124,125.97200000000001,93.2117,,131.833,,88.3006,130.137,119.536,150.132,50.2717,0.598075,111.37700000000001,155.748,85.8416,107.927,2.9219999999999997,153.061,131.861,149.19,118.773,61.928000000000004,6.4964699999999995,150.833,132.02100000000002,117.663,107.945,,136.384,100.395,88.1055,149.036,120.45100000000001,71.7181,148.06,72.6994,15.5905,166.722,128.67600000000002,131.493,69.5032,98.9766,81.3999,123.39299999999999,26.5394,101.87899999999999,117.244,117.501,42.7717,1.36604,111.947,157.878,181.215,118.08200000000001,126.257,97.3289,178.301,138.939,,93.4249,136.253,90.9732,134.862,113.113,108.31200000000001,378.599,80.5283,235.99599999999998,0.47942299999999993,151.815,100.678,135.887,103.46799999999999,XM_011540371.2,9951.409768000001,54.1488996779058,109.35615129670333,0.49516098578661466,92
97712,63.7926,108.367,77.3572,113.579,93.5276,,88.2545,87.4952,99.7238,102.602,79.9912,68.9028,60.3247,83.6881,83.3721,59.6896,41.4496,84.0011,122.51299999999999,121.869,93.6789,146.825,142.559,87.9948,103.26,126.488,114.14,,195.851,45.7562,138.75,76.952,,90.5442,95.3693,70.4305,249.454,74.3587,79.3353,90.0806,75.0735,58.5778,78.585,56.6563,142.58,110.54700000000001,135.497,143.029,155.153,59.7513,136.321,151.675,87.7539,66.2875,95.3916,159.675,132.265,170.49900000000002,167.56599999999997,63.7657,65.1625,55.3702,159.51,66.5738,151.531,136.194,158.584,139.96200000000002,100.74600000000001,247.47299999999998,140.269,167.25400000000002,73.3363,151.835,74.6756,105.77799999999999,106.28399999999999,80.3191,127.03200000000001,129.247,28.8917,120.8,411.158,133.657,128.697,131.937,,180.533,80.8483,167.96,76.3469,62.4608,110.195,244.145,155.11,NM_003979.4,10378.853400000002,54.42577760749695,114.05333406593402,0.47719584923342534,92
109965,108.65100000000001,116.76899999999999,0.110429,119.219,32.2369,,50.8618,0.286358,133.06799999999998,75.7995,0.00207824,105.24,42.8411,40.8844,88.3548,96.9665,88.4964,119.87200000000001,108.47200000000001,1.4779200000000001,139.805,100.26299999999999,105.62799999999999,61.2141,103.57700000000001,314.577,113.85600000000001,667.232,109.611,73.6376,38.0948,,46.7466,118.47,,114.471,94.6779,23.191999999999997,7.63881,7.980260000000001e-05,31.6459,96.8441,130.018,106.85600000000001,126.165,111.721,109.764,81.4264,2.73141,46.1903,34.2147,50.7186,93.1817,107.81200000000001,27.9965,60.1402,130.526,103.074,13.3746,96.7875,85.3157,118.11399999999999,63.4835,78.4829,102.021,92.2337,102.479,113.40100000000001,122.944,86.2886,18.7932,150.231,143.347,0.00324879,99.7232,107.906,50.422,138.518,157.52,61.6081,148.958,88.5815,,99.6493,89.2045,98.3244,152.428,140.476,93.0216,130.786,14.2599,119.13799999999999,105.896,25.1362,30.599,XM_017021669.2,8352.782533832602,78.50362974303505,91.78881905310551,0.8552635337602049,92
82147,77.2791,61.2676,68.2317,63.4725,76.1614,535.707,85.9171,102.852,100.671,130.412,76.8755,39.4298,54.4232,49.9121,41.7778,57.9156,53.3243,61.7852,75.6715,70.6568,,68.862,67.365,58.6965,69.6445,249.834,61.1575,,68.0204,61.36,87.8024,28.4717,16.9086,90.8131,67.2465,59.6221,80.0104,71.1795,52.5303,58.0012,76.1241,103.19,77.3594,73.5971,92.0643,50.5514,75.0231,52.9777,73.7804,43.9325,58.0297,81.3613,89.3811,110.698,77.5008,52.1252,74.6756,58.477,69.3131,60.7122,78.3532,56.538999999999994,59.8004,64.4377,71.2621,73.8037,75.2753,57.6669,91.1571,,76.8156,98.40299999999999,64.6118,47.1028,62.9814,70.5659,61.9137,58.8592,64.5383,63.69,61.3864,82.5228,191.31,84.1886,87.4694,61.6809,53.0985,,54.9079,59.6044,72.6769,59.2101,103.95700000000001,79.2455,74.3226,NR_024380.1,7075.501000000001,56.30887500922245,77.75275824175826,0.7242042119475698,92
109968,1.04241e-05,2.8771399999999998e-06,0.00537371,1.54013e-06,1.15435e-06,,0.173867,4.06109e-08,2.3536399999999997e-05,0.000285537,,4.945849999999999e-06,0.000892703,0.00115387,1.57635e-06,6.187480000000001e-06,2.6286700000000004e-06,2.42897e-05,1.1623899999999998e-06,0.12334200000000001,0.00298014,2.10248e-07,1.27488e-06,0.0008212569999999999,7.83341e-06,0.00682058,2.06613e-06,0.352968,2.02318e-06,8.58821e-05,1.3185399999999998e-06,0.18598800000000001,0.00012117,1.63808e-06,0.0149029,0.000107044,1.57816e-06,0.014098099999999999,0.15751700000000002,1.86971e-07,4.122419999999999e-06,5.58069e-06,3.89437e-05,3.06795e-06,4.2209e-06,7.630360000000001e-06,3.20547e-06,0.0387004,0.00629518,4.17503e-05,0.00020066299999999999,0.00176737,3.14357e-05,0.00011747700000000001,0.00205702,0.0368126,9.38093e-06,0.000196771,0.00250705,3.5547600000000005e-05,9.13974e-05,1.56501e-05,0.0408585,5.83557e-06,2.55685e-06,2.51653e-06,4.06347e-06,4.81279e-06,6.5076300000000006e-06,0.000641406,0.00116636,6.42933e-05,9.381790000000001e-05,,5.14492e-05,2.8945400000000002e-06,0.00175343,3.94277e-05,0.000124282,0.00046337699999999995,0.000761889,2.0392e-06,,3.81925e-06,4.33716e-06,6.947539999999999e-06,0.0018545999999999999,0.00373467,1.02241e-05,0.0005644080000000001,0.00583118,2.67321e-05,0.0014027,0.00269162,0.00242936,NM_001160148.2,1.1949799072198999,0.0493171942960816,0.013131647332086813,3.7555984446503077,92
147943,270.135,281.108,217.30700000000002,275.67,289.043,,247.44099999999997,217.925,286.323,478.462,386.19,247.922,225.58700000000002,255.308,255.745,244.639,153.005,194.503,237.33900000000003,335.241,696.1610000000001,234.968,39.9402,0.000754393,308.08299999999997,469.94,269.909,,245.392,595.448,264.395,173.261,74.7855,209.392,87.9093,113.03399999999999,254.726,263.531,334.994,171.56,245.486,308.72700000000003,302.829,282.85400000000004,238.351,224.847,261.661,321.839,321.89099999999996,74.8809,1.0627,212.995,249.717,178.53799999999998,305.873,218.255,253.92700000000002,307.70099999999996,259.08,360.744,167.343,278.297,194.356,337.32099999999997,2.39605,0.00128644,275.182,278.616,289.502,388.337,371.967,219.46,146.491,262.32099999999997,268.985,0.139688,228.43599999999998,134.144,275.83,266.16,,278.171,285.11,279.13,321.659,222.484,,334.94300000000004,246.332,330.327,183.27,315.746,193.145,246.649,326.212,NM_020398.4,22786.044378832998,111.51273727905789,250.39609207508798,0.44534535804823105,92
147944,0.515149,0.316551,0.331278,0.241707,0.376226,,0.27318899999999996,0.483542,0.692086,3.78366,1.29746,0.358557,0.23628000000000002,0.269177,0.25412199999999996,0.39833,0.18523900000000001,0.49557399999999996,0.19355799999999998,0.50438,10.7763,0.101838,238.92700000000002,237.351,0.5357770000000001,7.32257,0.269967,,0.247067,2.9894,0.33964099999999997,0.46227700000000005,0.511642,0.188494,0.323866,0.5209229999999999,0.246529,0.202551,0.758131,0.308341,0.527054,0.483207,0.897749,0.337965,0.302179,0.375875,0.314708,0.471629,0.6058180000000001,0.34057600000000005,273.719,0.279072,0.77522,0.873033,0.463236,0.264236,0.432957,1.8698299999999999,0.293673,1.15737,0.812921,0.601446,0.28481300000000004,0.582773,266.205,197.988,0.372618,0.387337,0.438442,3.9963599999999997,0.468479,0.7470829999999999,0.587919,1.0527799999999998,0.9844629999999999,251.625,0.272944,0.389896,1.19016,0.15928499999999998,,0.3051,8.19583,0.37301999999999996,0.471365,0.37685599999999997,,5.6481900000000005,0.495166,2.75351,0.347204,0.83691,2.4864,0.327449,0.4749,NM_001302861.2,1550.6133849999994,61.06894987533737,17.039707527472526,3.583920074735909,92
6548,689.12,662.1160000000001,559.5409999999999,571.96,691.954,,729.112,689.86,747.7289999999999,,445.894,751.383,820.8939999999999,764.435,632.931,880.93,653.935,726.539,778.8789999999999,641.756,398.44,676.82,765.625,733.74,685.212,958.924,651.982,,838.7139999999999,837.508,753.222,586.012,257.503,612.3969999999999,851.6110000000001,868.684,697.138,711.813,547.883,686.432,769.63,695.832,573.594,706.34,778.6460000000001,728.324,804.655,745.355,745.5269999999999,647.578,717.944,571.998,677.937,459.474,671.672,681.975,672.201,638.538,777.41,486.871,1040.66,749.669,673.347,703.215,683.3580000000001,660.834,586.827,705.0310000000001,597.739,274.67400000000004,725.433,633.109,448.685,548.389,696.915,672.683,759.3430000000001,656.472,750.3860000000001,689.422,543.568,664.612,784.37,812.77,646.242,674.097,,754.2330000000001,814.257,1037.99,712.367,896.087,780.153,731.211,703.753,XR_001738122.1,62922.02999999999,128.9859319517559,691.4508791208791,0.18654388308212222,92
45231,77.0764,81.1077,71.8741,94.4234,79.3435,93.0839,92.5787,60.8912,96.0527,109.322,75.6843,74.7699,83.1653,65.0078,73.7227,71.9129,88.0022,86.7657,82.9713,99.70200000000001,,90.1802,87.7539,87.9723,88.2939,61.156000000000006,89.7686,,88.5949,130.028,91.2414,89.6499,6.95987,88.1325,46.678999999999995,87.303,65.4739,89.2626,91.3076,93.0709,86.8805,71.6874,71.5111,94.8737,86.4523,69.9659,80.8548,91.1926,74.8317,34.7164,83.6688,82.7561,99.4702,99.2501,86.8464,87.7831,61.8459,84.126,74.7749,94.1796,74.8354,83.5465,81.7885,96.8588,88.4302,90.305,87.5258,94.0198,88.8246,15.4483,100.015,90.523,75.6817,78.8883,92.9589,89.5537,84.934,79.3838,65.6086,82.6449,44.943000000000005,99.0604,,92.8161,100.21799999999999,75.9729,94.509,,63.7637,68.1319,75.7415,85.9905,135.05,83.7939,88.2364,XM_011514089.2,7497.9557700000005,18.065465120436055,82.39511835164838,0.2192540708945367,92
109973,5.57018e-07,1.2016400000000002e-07,,5.7218599999999996e-08,0.0249233,,5.00114,0.0511741,1.40517e-06,2.96784e-05,17.9848,2.32214e-07,1.32459,3.4421800000000005e-08,6.2094e-08,3.07072e-07,1.1357000000000002e-07,1.48632e-06,4.1746300000000005e-08,0.00589911,0.000424094,0.00145958,4.6784099999999996e-08,0.00350385,4.0091700000000004e-07,0.000973609,8.16381e-08,0.089906,8.018760000000001e-08,7.217360000000001e-06,11.8633,0.011629,1.17691e-05,6.161230000000001e-08,,8.642669999999999e-06,6.14043e-08,20.0894,0.00911887,14.5147,0.0377456,2.71887e-07,2.55798e-06,1.31735e-07,1.86337e-07,3.8337400000000003e-07,1.3806499999999999e-07,0.00182826,1.3452e-08,3.35019e-06,29.6992,8.28159e-08,2.10982e-06,9.75164e-06,0.00565767,0.00159047,4.7570300000000003e-07,1.80814e-05,0.022073500000000003,2.42282e-06,7.56347e-06,8.866759999999999e-07,0.00193021,6.434419999999999,0.00715844,3.75161,1.84998e-07,2.21829e-07,3.12201e-07,7.540840000000001e-05,2.85129,4.50522e-06,7.10034e-06,28.0794,3.72945e-06,1.22767e-07,6.21619e-08,2.56594e-06,9.73006e-06,0.700006,8.37045e-05,38.2118,,2.6891700000000003,4.94298,3.51223e-07,0.00023841400000000002,0.000553181,8.53946,6.01275e-05,7.16529e-08,1.6662900000000002e-06,0.00018312,4.27249e-08,1.6302299999999998,XM_011537189.3,198.5858271497047,6.6448329554949535,2.1822618368099413,3.044929276318398,92
18897,0.13359000000000001,0.0735014,31.747,23.3961,21.7196,3.1353400000000002,0.07872589999999999,21.1882,0.12025799999999999,0.215637,0.19397899999999998,0.08984980000000001,24.7669,0.0594812,26.4069,19.8742,24.4549,0.104859,0.0534227,0.10169700000000001,,0.02729,0.0518847,23.2637,0.12523499999999999,,0.0688767,,0.0943822,0.249166,29.8695,0.07469110000000001,0.287429,0.0573177,0.28717600000000004,0.287378,21.6752,20.7395,0.121119,0.11163699999999999,0.110323,0.0971926,0.237713,0.0846061,17.6189,0.128046,0.0803388,25.2515,0.11062899999999999,0.11238499999999998,0.0376087,0.083827,0.127997,0.203153,0.0842904,0.08471619999999999,19.8356,0.121484,0.07344289999999999,0.181825,0.156954,0.113843,0.08694960000000002,0.0899203,0.09463010000000001,0.080481,0.076575,0.06769739999999999,0.0959477,0.855698,24.8965,0.312838,0.18267,0.221131,0.11643900000000001,0.0706123,0.0649361,0.11335799999999999,0.18789,17.8125,0.20491199999999998,0.0704265,2.7413,21.1228,0.10564200000000001,0.0728268,,0.880448,0.103939,0.29904200000000003,25.1035,0.137418,0.709511,0.072371,0.0879055,NM_014911.4,457.38081339999997,9.539293827033472,5.0261627846153845,1.8979277504167513,92
65214,55.5634,63.3265,63.8614,50.0647,60.0342,242.799,54.4271,49.7154,73.9256,69.5231,82.6085,84.3991,89.1416,99.6776,93.2952,68.2986,81.1568,79.4995,71.1242,62.5027,,70.0849,77.4281,64.6419,58.5116,,62.5911,,66.2228,72.9046,68.7307,100.512,13.5462,64.9638,38.7034,43.5591,77.8991,65.8787,59.1402,66.6827,84.3897,89.1385,75.0672,66.5234,39.742,69.1707,73.9928,66.7468,54.8501,88.4412,59.0543,71.0861,73.1581,58.6795,59.895,62.3077,63.1925,39.4243,69.9659,53.0963,44.1562,71.0603,70.5388,55.8051,60.7949,51.233999999999995,67.1579,49.1583,42.3313,82.8325,50.3594,95.48700000000001,51.5479,54.8572,66.2658,59.9031,58.6663,69.0102,49.3205,68.6354,140.546,57.1072,,65.7723,58.4469,59.7701,35.7928,77.5213,48.3978,38.0573,62.2989,50.9522,44.2508,65.2892,66.7276,NR_024368.1,6074.9196999999995,25.192172461884436,66.75735934065938,0.37736921757689773,92
16745,311.448,352.085,378.93699999999995,307.579,301.964,595.443,292.85200000000003,264.868,329.13800000000003,365.691,220.518,342.844,351.792,309.841,333.649,322.316,322.052,241.21400000000003,369.89099999999996,311.432,281.443,326.125,365.731,314.94,235.018,,285.42,,301.84,418.837,348.82800000000003,282.555,98.6751,341.186,277.731,440.575,261.481,266.062,249.377,274.555,329.43199999999996,290.172,387.68199999999996,296.209,349.77,244.06400000000002,376.559,409.283,393.20599999999996,312.288,324.95,328.29,241.355,191.498,323.998,365.305,277.468,117.63,327.499,233.13299999999998,295.983,283.406,344.49699999999996,288.70599999999996,389.17900000000003,385.847,464.39599999999996,329.23800000000006,285.722,205.178,285.647,401.267,237.41400000000002,248.91299999999998,317.418,271.259,350.19599999999997,307.155,259.828,340.221,199.12,352.68300000000005,,330.25800000000004,287.613,279.351,,238.96599999999998,308.055,211.045,389.75,365.829,256.605,437.664,395.059,NM_001351389.2,28459.1921,70.96848456092101,312.7383747252749,0.2269260516022803,92
63502,210.918,162.355,148.53799999999998,159.398,169.715,,148.368,145.096,199.872,149.249,82.0595,167.21400000000003,205.106,172.063,206.192,181.642,238.05900000000003,178.05,161.393,156.775,,190.21599999999998,183.58900000000003,165.195,146.165,,218.657,,184.945,49.608999999999995,168.94,160.559,81.5556,165.821,206.205,65.484,175.356,199.169,211.851,200.44799999999998,160.726,210.93099999999998,166.99099999999999,212.324,164.298,179.03099999999998,184.493,191.907,195.643,108.59299999999999,217.213,163.891,194.234,178.019,147.886,175.359,156.72299999999998,389.31699999999995,182.87099999999998,49.9053,184.265,143.225,186.02900000000002,172.88,162.671,130.63,127.333,183.606,212.016,218.24599999999998,163.885,166.687,92.6224,117.839,83.8452,168.493,181.65099999999998,196.49,147.85,193.984,211.541,190.19,735.416,115.35,159.38299999999998,237.05,204.11599999999999,342.686,196.415,343.689,168.63400000000001,270.392,266.414,181.271,186.58,XR_001745278.2,16689.557000000004,78.80021572732963,183.40172527472524,0.4296590755037415,92
149531,776.612,1102.23,642.688,718.15,996.703,870.2339999999999,825.0830000000001,748.418,734.6089999999999,569.4209999999999,529.06,766.2919999999999,732.515,574.664,1326.66,1137.63,736.8960000000001,799.2860000000001,787.2919999999999,654.174,3208.93,636.934,645.453,887.4910000000001,603.616,,575.66,,534.668,643.363,839.0939999999999,1612.79,369.778,1253.6,918.512,679.0360000000001,1480.1,572.285,727.569,764.712,634.183,895.183,1152.01,829.0089999999999,1075.85,968.1239999999999,1058.44,905.3539999999999,764.498,1038.86,798.368,993.262,779.029,1492.42,599.465,1026.56,1207.34,675.416,1349.21,763.7489999999999,738.268,770.982,1157.73,620.775,543.697,615.314,688.625,1297.33,860.809,500.596,689.092,735.2589999999999,738.117,934.118,704.467,574.253,1064.51,923.388,399.87800000000004,909.488,406.81800000000004,688.5310000000001,,641.114,494.26099999999997,1098.68,944.442,,273.733,818.158,280.968,508.05699999999996,1305.76,521.632,584.253,XM_024452143.1,76021.64099999997,367.9319242071638,835.4026483516479,0.4404246562219292,92
110206,234.96,223.299,256.202,263.756,245.207,,242.32,190.614,249.09599999999998,31.8181,229.993,239.40099999999998,258.839,217.91400000000002,199.80900000000003,230.27700000000002,205.65,268.953,259.619,296.452,,228.03099999999998,245.111,236.5,236.59599999999998,564.29,237.062,,288.153,234.02700000000002,243.924,265.502,127.641,230.541,320.67,294.933,196.94099999999997,234.032,227.33,215.358,192.877,210.104,238.78400000000002,270.967,238.31,215.507,251.02,288.26599999999996,228.571,150.571,283.361,222.554,182.937,262.754,249.672,262.889,209.454,235.043,217.27900000000002,229.368,158.561,221.745,269.926,211.59900000000002,246.507,277.046,229.91400000000002,239.46200000000002,249.774,406.11199999999997,254.447,192.96400000000003,159.434,231.984,215.73,264.67400000000004,258.69,277.91900000000004,161.497,243.558,117.93700000000001,243.417,,249.949,246.987,230.99599999999998,224.61700000000002,119.82799999999999,235.55700000000002,288.20099999999996,234.12599999999998,239.19099999999997,196.207,239.687,278.797,XR_001750784.2,21528.1491,57.978043070976554,236.57306703296706,0.24507457166667737,92
